,title,GPE,sentiment
850,Alert News : Putins Army Is Coming For World War3 Against Obama year 2016 New Video!!!,,0.26633522727272724
851,Coconut: The Earth’s Most Widespread Medicinal Fruit Plant,,0.5
852,Venezuela crisis enters dangerous phase as Maduro foes go militant,Venezuela,-0.6
853,Ho’oponopono: Healing For Ourselves & Our World,,0.0
854,Kim Kardashian The Queen Of Selfies Retires Her Booty From Breaking The Internet,,0.0
855,Will Obama recognize Palestinian state?,,0.0
856,VIDEO: Proof Hillary’s Frail Health is Becoming an Issue,,0.45
857,"Is Halloween Evil? Why Witches, Occultists And Satanists Celebrate Halloween And Why You Should Not",,-1.0
858,FBI Investigates Saudi Wife-Abusing Clinton Foundation Donor in Straw Donor Scheme,,0.0
859,Colorado Cannabis Industry Contributes More to Economy Than All Other Industries: Report,,0.1875
860,"Professor Shares Insights on Paranormal, Cannibalism and Vampires.",,0.0
861,Hillary Admits In Leaked Email That Clinton Donors Are Funding ISIS,,0.0
862,Billionaire: “Single Digit Millionaires” Are Too Poor to Get Justice In America,America,-0.2357142857142857
863,Planned Parenthood: Abortion pill usage now rivals surgery,,0.0
864,"NeverTrump Radio Host Does 180, Makes BRILLIANT Case for Voting Trump",,0.9
865,Saudi’s threaten OPEC oil freeze over Iran row,Iran,0.0
866,Tsunami Hits New Zealand After Massive 7.8 Earthquake Strikes,Tsunami;New Zealand,0.06818181818181818
867,"Is the US a banana republic? - Putin [Valdai, Part 1 of 1]",US,0.0
868,WATCH As Chris Cuomo Tells Rudy Giuliani: You Live In Fact-Free ‘Trumpland’,,0.13636363636363635
869,"To Survive, Evolve - Russia News Now",,0.0
870,GUEST POST: Why I’m Exceptional & Indispensable – by Hillary Clinton - Rob Slane,,0.5333333333333333
871,Trumpocalypse & 5 Ridiculously Outdated Assumptions Every Statist Makes,,-0.4000000000000001
872,"TRUTH: No Apartheid in Israel, Says Black South African Politician",Israel,-0.08333333333333333
873,Hillary Clinton Responds To New FBI Investigation,,0.13636363636363635
874,"AMAZING VIDEO : Hispanics for Trump in Miami Storm the Polls, HORNS BLASTING, Shouting “USA! TRUMP!” – TruthFeed",Miami,0.9375000000000001
875,26 WikiLeaks bombshells on Hillary you need to know,,0.0
876,The struggle continues for a binding treaty to #StopCorporateAbuse,,0.0
877,"Iran, Finland sign 4 MoUs in Tehran",Iran;Finland;Tehran,0.0
878,Comment on WikiLeaks Shocker: Clinton Camp Considering Paul Ryan Relative as Supreme Court Nominee by Richard Johnson,,0.0
879,Hilarious Cartoon Reveals 2016 Political Version of The “Walking Dead”,,0.09999999999999999
880,Crushing Hillary: Trump’s Landslide by the Numbers | EndingFed News Network,,0.4
881,Google Violence at Temple U Popular Across the Country,,0.6
882,"Strong 5.4 Magnitude Quake Hits Central Italy, Rattles Rome",,0.21666666666666665
883,Robin Roberts Says While She Was Dying from Cancer a ‘Familiar Voice’ Came From Her Nurse and Brought Her Back,,0.1875
884,Brain Concussions in Children and Adults: What to Know About Vaccine Damage,,0.0
885,Pakistan: Long arm of ISI needs unsheathing,Pakistan,-0.05
886,"Why Everyone on Facebook Is Checking into Standing Rock, North Dakota",Standing Rock;North Dakota,0.0
887,"Hillary cancels public appearance due to a large crowd of people chanting ""Lock Her Up!""",,0.047619047619047616
888,"An LDS Reader Takes A Look At Trump Accuser Jessica Drake, Concludes His Leaders Are “Latter-Day Sissies",,0.0
889,Comment on Wikileaks: Bill Clinton BOASTS of Hillary’s ‘Working Relationship’ with Muslim Brotherhood by toddyo1935,,0.0
890,Your premier federal government employee and veteran shopping program,,0.0
891,Incredible Discovery: This Fruit Extract Killed Cancer in 48 Hours!,,0.325
892,Romania Points Out Flaws With U.S. Election To Encourage Citizens To Vote,,0.0
893,Sniveling Cowards and NeverTrumpers Mitt Romney and John Kasich Reach out to Trump – TruthFeed,,0.0
894,In Consideration of the Supreme Importance of Love,,0.5
895,LIVE: Hillary Clinton Addresses Nation for First Time Following Presidential Race,,0.12878787878787878
896,"Trump Tells GOP Rally In Jerusalem He’ll ‘Make Israel, U.S. Safe Again’",Israel,0.5
897,Former U.S. Treasury Secretary Just Warned Trump Could Be Assassinated,,0.0
898,New French Law Makes It Illegal To Contact Employees After Work Hours,,-0.12121212121212122
899,"“Wikileaks is the Mossad, Stupid, Not the Russians, We are playing them like a fiddle…” Assange (sort of)",,-0.7999999999999999
900,BREAKING: Obama Now Considering Martial Law Because Of Mass Riots | EndingFed News Network,,0.0
901,"Insider Leaks Bill’s 2-Word Nickname For Hillary, Exposes Dirty Sex Habits",,-0.6
902,TRUMPED! LIBERAL NEWS OUTLET BLOOMBERG POLL CONCEDES TRUMP BEATING CROOKED HILLARY IN FLORIDA,FLORIDA,0.0
903,Trump and all the other far right leaders are Zionist stooges,,0.08690476190476189
904,CONTROVERSIAL NEW ‘ANTI-FAMINE’ GMO POTATO STRAINS APPROVED,,0.3431818181818182
905,TRIGGERED: JOURNALIST SNOWFLAKES SCARED TRUMP SUPPORTERS ARE ‘TURNING ON THE MEDIA’,,0.0
906,"The Clinton Syndrome, Part 2: Can Hillary Escape This Time?",,0.0
907,"Re: Ha! FBI reopening Hillary email case means THIS might happen again soon (Hint: Bill, fire up the jet!)",,0.0
908,"FBI Wants you to Believe It Examined 650,000 Emails in 691,000 Seconds",,0.2
909,Comment on She’s fit to be President! Hillary had to be helped up *one* step by youknowwho.,,0.5
910,"Remember Those Rumors Megyn Kelly is Leaving Fox News? Well, Her Contract Just Went Public",,0.0
911,Police Turn In Badges Rather Than Incite Violence Against Standing Rock Protesters: Report,,0.0
912,Comment on 21 Things We’ve Learned About Hillary Clinton from Wikileaks That the MSM Won’t Share…But YOU Can! by Lakshmima,,0.0
913,Poland Establishing New Territorial Defense Force to Fight ‘Russian Threat’,,0.06818181818181818
914,Teachers Strike Allowing Children To Sample The Kind Of Free Time They’ll Have On The Dole,,0.5
915,Life: 10 Steps To Rolling The Perfect Joint,,1.0
916,Cardinal Vincent Nichols says: “Britons could learn a lot from the ‘vibrant’ faith of Muslim migrants”,,0.16666666666666666
917,Did Democrats really stuff ballot? Here's their answer,,0.2
918,Taking Care of Your Eye Health the Natural Way,,0.1
919,Fighting Ghost Fascists While Aiding Real Ones,,0.2
920,World War 3 Begins! Trump Elected,,0.0
921,Hillary Clintons election fraud finally exposed. California stolen from Bernie Sanders!,California,0.0
922,BREAKING: Donald Trump Says He’s Going to Deport Up To 3 Million Immigrants Immediately,,0.0
923,"In hats and t-shirts, Trump fans rally in Jerusalem’s Old City",Jerusalem;Old City,0.1
924,Anxiety grows among GOP congressional staffers,,0.0
925,Pentagon Retreats on Enlistment Bonus Collection Efforts,,0.0
926,Lower Yields and Agropoisons: What is the Point of GM Mustard in India?,India,0.0
927,The Intercept Outs Neocon Democrat’s Smear Against Trump as ‘Putin’s Puppet’,,0.0
928,Hillary’s Aide Vanishes After WikiLeak Corruption Scandal Huma Life in Danger,,0.0
929,Aristocracy’s Immunity From Prosecution Disturbs TARP’s I.G.,,0.0
930,Hillary Ally Offers Strategy On How To Make New York Times Write Positive Coverage,,0.15454545454545454
931,Why Time Magazine’s Joe Klein Is So Wrong About Hillary Clinton,,-0.5
932,Swansea City ‘will win Premier League at a canter’ confirm pollsters,Swansea City,0.8
933,What is going on with WikiLeaks?,,0.0
934,Re: Did America Really Pass The Test? – Hillary Clinton Is Going To Win The Popular Vote By A Wide Margin,,0.375
935,Neeraj Pandey announces film on 500/1000 ban: “A Wednesday Re-MODIfied”,,0.0
936,Standing Rock Protests: Police Turn In Badges Rather Than Incite Violence,,0.0
937,SPECTRE Is Real: Federal Shadow Government,,0.2
938,Comment on Clintons Addicted to Privilege: Financial Whistleblower Explains What’s About to Happen to the Economy by marlene,,-0.2
939,"Go Ahead, Sue the Government",,0.0
940,Principal institutes ban after students wear Confederate flag to school,,0.0
941,Mourning in America—A “Patriot Spring” In Europe?,America,0.0
942,BREAKING: AP Finds Proof Melania Trump Illegally Worked In U.S. PRIOR To Getting Work Visa,U.S.,-0.25
943,JUDICIAL WATCH: MORE CLINTON-ABEDIN EMAIL EXCHANGES OF CLASSIFIED INFORMATION ON UNSECURE SERVER,,0.5
944,America’s Senator Jeff Sessions Warns of Worsening Pre-Election Border Anarchy,America,0.0
945,The illuminati card ‘Enough Is Enough’ a harbinger of things to come?,,0.0
946,Sean Hannity Loses His Cool on Air and Goes Completely Nuclear on 'Never Trump' Movement,,0.049999999999999996
947,How Secure is Your Cellphone ??,,0.4
948,8 Terrifying Plants You Didn’t Know About,,-1.0
949,Why Hillary Won't Unleash World War III - Pepe Escobar,,0.0
950,"After Terrorizing America With Zika Scaremongering, MSM Admits Zika Doesn't Cause Brain Deformities",,0.0
951,"Ancient Sumerian Writings Reveal The Earth Was Ruled By Eight Immortal Kings For 241,200 Years",,0.0
952,Losing Trump Tries to Fool Voters with Last Ditch Media Propaganda Scam,,-0.06666666666666667
953,"FBI FOUND ""TENS OF THOUSANDS OF EMAILS"" BELONGING TO HUMA ABEDIN ON WEINER'S LAPTOP",,0.0
954,Get Ready For Civil Unrest: Survey Finds That Most Americans Are Concerned About Election Violence,,0.35
955,Everyone getting hammered tonight for bad reasons,,-0.6999999999999998
956,Colin Powell (Pronounced “Colon Pao”) Endorses Hillary Clinton,,0.0
957,SECRET RECORDINGS FUELED FBI FEUD IN CLINTON PROBE,,-0.4
958,A perfect mashup of “Stranger Things” and “A Charlie Brown Christmas”,,1.0
959,World's Oldest Person Had Smoked For 76 Years,,0.0
960,"World War 3, Information War, and the End of Pax Americana: Exclusive Interview with Eduard Popov",,0.0
961,"For The Small Price Of $2.3 Million, You Could Own This Beautiful, Self-Sufficient Island",,0.39999999999999997
962,Economic Racial Disparity in North Carolina,North Carolina,0.2
963,The Matrix of Four of The Medicine Wheel,,0.0
964,SHAMEFUL: Weather Channel Using Children In New Video To Promote Climate Change Hoax,,0.13636363636363635
965,Paris Migrant Campers Increase after Calais Is Shut,Paris,0.0
966,New Moon In Scorpio: Making A Calculated Effort,New Moon,0.13636363636363635
967,SHOCKER!!! Left Wing MSNBC commentator Chris Mathews has just endorsed Donald Trump for president,,0.0
968,Comment on “Isolated Incident” Every Police Dept in America Failed to Meet Minimum Standard for Use of Force by Isaid Dilligaf,,-0.25
969,"Report: Russian, U.S. Jets Have Close Encounter Over Syria",U.S.;Syria,0.0
970,You Will Soon Be Obsolete: “Plan Your Future Before THEY Plan It For You”,,0.0
971,After 3 Years of Suffering 19 Year Old Girl Dies from Gardasil Vaccine Injuries,,0.1
972,Britain looking forward to bonfire night because it can’t afford to put the heating on,Britain,0.0
973,‘That’s the CRAP young people pay attention to.’ Team Hillary trashes millennials #PodestaEmails21,,-0.35000000000000003
974,Comment on AG Lynch told FBI Director Comey NOT to go public with the new Clinton email investigation by Ann Tenna,,0.06818181818181818
975,"George Soros begins his color revolution in America, as MoveOn “activists” march against Trump",America,0.0
976,Comments of the Week: Here Comes Trouble,,-0.2
977,The Amish In America Commit Their Vote To Donald Trump; Mathematically Guaranteeing Him A Presidential Victory - ABC News,,0.0
978,Is Brexit never gonna happen? 'Leaked' audio recording reveals Theresa May's 'true' fears about Brexit,,0.35
979,WHO Cancer Agency Under Fire for withholding ‘carcinogenic glyphosate’ Documents,,0.0
980,Anti-War Movement Anticipates More War Under A Clinton Presidency,,0.5
981,Al Gore Made Nearly $200 Million from the Global Warming Scam — Likely to Become the World's First 'Carbon Billionaire',,0.0875
982,Hillary Clinton Has Brain Damage Confirmed by Abedin and Podesta,,0.4
983,5 Key Revelations for Free Thinkers to Consider After Election 2016,,0.2
984,"Doesn’t Matter WHO Hacked Podesta, If Emails are TRUE",,0.35
985,Religion & Politics: A Bad Mix,,-0.6999999999999998
986,"Hillary Clinton’s Elections 2016 concession speech from New York (FULL, streamed live)",New York,0.20757575757575755
987,Koala gets so excited it runs head-first into a tree,,0.375
988,"According to this college prof, canoes are symbol of cultural appropriation",,0.1
989,Facebook says users can't stop it from using biometric data,,0.0
990,Is This Why Comey Broke: A Stack Of Resignation Letters From Furious FBI Agents,,0.0
991,The Source of our Rage: The Ruling Elite Is Protected from the Consequences of its Dominance,,0.0
992,Guy On Pills Has 5 Hour Chat With Hand After Girl Told Him “Talk To The Hand” – Wundergroundmusic.com,,0.0
993,BREAKING! — Hillary Clinton looks like a goner!,,0.0
994,WORLD WAR 3 Hillary Clinton Foundation Holocaust ISIS Saudi Weapons of Mass Destruction YEMEN,,0.0
995,Russia stops shipping Soyuz space rockets to France,Russia;France,0.0
996,French-Japanese Flawed Steel InReactors Dooms The Nuclear Industry,,-0.5
997,[WATCH] Hillary Appears Belligerently Drunk in Troubling New Video,,-0.18181818181818182
998,Putins Army is coming for World war 3 against Obama year 2016!!! New Video!!! Kopya,,0.26633522727272724
999,The Passion Behind Standing Rock Protest,,-0.4
1000,Armstrong: Stop Trying to Make Temple Attacks About Race,,0.0
1001,Re: Liberals Claim Acquittal of Bundys is “Weaponized White Privilege”,,0.0
1002,BARBARIANS AT THE GATE: Muslims from Morocco keep breaking into Spain,Morocco;Spain,0.0
1003,"Hillary Clinton Hits Unfavorability High of 60%, Higher Than Trump",,0.20500000000000002
1004,Israel: Ancient Papyrus Proves Jerusalem Belongs to Israel,Israel;Israel,0.3
1005,American And Saudi Weapons Recoverd From ISIS Positions In Mosul,Mosul,0.0
1006,Complete the Sentence: an Exploration of Orin Langelle’s “If Voting Changed Things…”,,0.1
1007,Comment on 7 Effective Ways To Balance Hormones Naturally by Eat Your Way to Balanced Hormones! - NeilMD.com,,0.3625
1008,Insurers use California’s assisted-suicide law to deny treatment for terminal patients,California,0.0
1009,Comment on “I’m the Law Today N**ga” — Cop Fired After Using Social Media to Declare Her Racism by Albert Wesker,,0.03333333333333333
1010,Uncollected Pallet Wondering What It Did Wrong,,-0.5
1011,Starbucks ‘Unity’ Cup Draws Criticism - The Onion - America's Finest News Source,,0.0
1012,How To Repair Strained Or Broken Relationships,,-0.4
1013,#BREAKING: SECOND Assassination Attempt On Trump In NV; Suspect Detained (LIVE BLOG),,0.06818181818181818
1014,Crushed: Trump’s Hollywood Walk of Fame Star Smashed With Sledgehammer (VIDEO),,-0.1
1015,"It’s Not Broken, So Let’s Break It–“California Set To Let Public Schools Teach Primarily In Spanish”",,0.06666666666666667
1016,America’s Streets Will Run With Blood- Mike Adams,America,0.0
1017,Watch Hillary Clintons Concession Speech,,0.0
1018,29 of Hillary's scandals: The early years,,0.1
1019,Vote Vote Vote,,0.0
1020,10 Last Minute Preps When A Disruptive Event Is Brewing,,0.0
1021,High-fat Ketogenic Diet for Weight Loss,,0.0
1022,Obama Administration Smacks Down Enlistment Bonus Repayments After Republican Congress Does Nothing,,-0.15555555555555559
1023,"Police Violence Escalates As Provocateurs Infiltrate Standing Rock, #NoDAPL Protests",Standing Rock,0.0
1024,TRUNEWS 10/26/16 Jeremy Wiles | Sing A Little Louder,,-0.1875
1025,Trump Bollywood Ad Meant To Sway Indian American Voters Is An Hilarious Fail (VIDEO),,0.0
1026,Tory Councillor Say Homeless People Should Be ‘Eliminated’,,0.0
1027,Comment on Cop’s Attempt to Abuse His Authority During Fit of Road Rage is Shutdown by Informed Citizen by Jynxster,Jynxster,0.4
1028,“Beware of the Shadow Government”: Ron Paul Advises President-Elect,,0.0
1029,Russia or the Neocons: Who endangers American democracy? | OffGuardian,Russia,0.0
1030,Comment on How about a trip to Paris this fall? Sure looks lovely this time of year… by Miss Marple,Paris,0.5
1031,The path to total Dictatorship: America’s Shadow Government and its silent coup,,0.0
1032,Purchasing Loyalty with Foreign Aid,,-0.125
1033,Russia WW3 Weapon: Nikola Tesla’s Death Ray In Vladimir Putin’s Possession?,Russia,0.0
1034,NATO Considers Russian Warships Sailing in Mediterranean 'Acceptable',,0.0
1035,Senate Democrats To FBI: Put Up Or Shut Up About Emails (TWEETS),,0.0
1036,"Trump Supporters Lose Control, Violently Harass Reporters At Rally (VIDEO)",,-0.8
1037,Poll: 41 percent of voters say election could be ‘stolen’,,0.0
1038,The man who spoke softly but carried a big stick,,0.05
1039,MASSIVE Global Bond Write-Down Coming on Back of Financial Reset — Jim Willie,,0.0
1040,Al-Qaeda's Assault on Aleppo Continues Despite Lack of Progress,,0.0
1041,43-Year-Old Can’t Get Over The Amount Of Kids In Local Night Club,,0.0
1042,Three Quarters Of Americans Oppose Gun Control,,0.0
1043,Revealed: Several Ku Klux Klan Units Active in Germany,Germany,-0.06666666666666667
1044,Dakota Access pipeline protesters occupy Hillary Clinton campaign HQ,,0.0
1045,"Comment on Leaked Email: ‘If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years’ by mildred.kraus",,0.3
1046,The Loosening Grip of DC,,0.0
1047,The announcement for Wales’ first female bishop attracted quite a crowd,,0.125
1048,Fox News Poll: Clinton leads Trump by three points,,0.0
1049,Moveable Feast Cafe 2016/11/04 … Open Thread,,0.0
1050,Trump's Victory Proves US Political Class Out of Touch With Electorate: Ron Paul,US,0.15
1051,DIY: Learn to Make the Most Powerful Natural Antibiotic Ever – Kills Any Infection In The Body,,0.3
1052,Live Blog: Voting Fraud Exposed Nationwide,,0.13636363636363635
1053,Donald Trump’s Hollywood Walk of Fame star destroyed by vandals,,0.0
1054,"Don’t Root, Root, Root for the Racist, Red-Face Team from Cleveland",Cleveland,0.0
1055,"Latest Posts WikiLeaks Documents Coming From US Intelligence Not Russia, MSM & Democrat Party Dying",US;Russia,0.5
1056,Hillary Clinton Cancels Public Events And Vanishes Amid Media Blackout,,0.0
1057,The Truth About the #Syrianboy Viral Photo. Its really a story of two boys. #OmranDaqneesh,,0.2
1058,"WIKI: Clinton out of touch, cronyistic, didn't drive car in 35 years, flew all over world but accomplished nothing...",,0.2
1059,WATCH: Louis CK’s EPIC Answer on Trump vs. Hillary,,0.1
1060,Official Online National Donald Trump Polls Updated in Real-time,,0.0
1061,"Florida Voters Approve Medical Marijuana, Reject Federal Prohibition",Florida,0.0
1062,Should America Pardon the National Security State?,,0.0
1063,#NoDAPL Spills Over: Musicians Boycott Dakota Access Pipeline CEO’s Record Label & Festival,,0.0
1064,Vertical Pools Help Heal Wounded Combat Veterans Seeks Positive Doers To Help Make It Happen,,0.22727272727272727
1065,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,,0.0
1066,Comment on Democrats should ask Clinton to step aside by Toby,,0.0
1067,Hezbollah’s Candidate Becomes Lebanese President After Sunni Compromise,,0.0
1068,Cher Finally Cracks Time Travel,,0.0
1069,"What Are The Bulges Under Your Green Pantsuit, Hillary?",,-0.2
1070,"Like a good little sharia-compliant female, Prince Charles’ wife Camilla removes her shoes to enter a mosque in Abu Dhabi, but the Prince of Wales keeps his shoes on",Abu Dhabi;Wales,0.1708333333333333
1071,At least Tesco are giving shoppers a bit of warning this year,,-0.3
1072,Michael Moore Owes Me $4.99,,0.0
1073,The Russian media just loves the campaign to demonize Putin,,0.0
1074,Nigerian Novelist Wonders Why Everyone Loves Hillary,,0.0
1075,Trump’s HUGE Rally Crowds vs HIllary Clinton’s TINY Crowds,,0.20000000000000004
1076,Re: 13 Year Old: “If Donald Trump Had A Brick For Every Lie Hillary Has Told He Could Build TWO Walls”,,0.1
1077,How To Plan Farmer’s Calendar All Year Round,,-0.2
1078,Hillary To Be Indicted After Election: Trump Responds To FBI Investigation,,0.0
1079,Michael Klare: Whose Finger on the Nuclear Button?,,0.0
1080,BUILD UP WW3 World War 3 Is Coming Current Situation Analysis,,0.0
1081,Fox News Gets Destroyed While Trying To Blame Hillary Clinton For GOP Email Scandal,,0.0
1082,Trump Reveals American Muslim Solution,,0.0
1083,"This Year’s Mammogram Month Launched With Devastating Report On Harms, Lack Of Effectiveness",,-1.0
1084,Comey’s Clinton Foundation Connection,,0.0
1085,Does The U.S. Government Really Know Who Hacked Democrats Emails?,,0.2
1086,Trump World’s Darkest Side,,0.0
1087,Over 500 Russian and Egyptian Troops Train to Kill Terrorists (Photos) - Boris Egorov - Russia News Now,,0.0
1088,Have You Heard? Scientists Now Growing Human Ears From Apples,,0.0
1089,Most Popular Halloween Costumes Of 2016 - The Onion - America's Finest News Source,,0.55
1090,"Black Agenda Report for Week of Oct 31, 2016",,-0.16666666666666666
1091,Self-Help and the War on Common Sense,,-0.3
1092,Julian Assange PREDICTS Trump Will Lose – Still Missing Day 12,,-0.2
1093,Taxpayers Shell Out $100K to Pay for Cops Caught Eating Weed & Assaulting People in Pot Shop Video,,0.0
1094,Amnesty Intl: Western Backed Syrian Rebels Must End Unlawful Attacks In W. Aleppo,,0.0
1095,The Trump effect: Jack in the box and Obama's change,,0.0
1096,Disabled veterans find freedom in water,,-0.2
1097,Democrats begin search for candidate who knows how to use email,,0.0
1098,Hillary Failing at Twitter Today: “Happy Birthday to This Future President”,,0.4
1099,*Breaking: Huma Abedin Thrown Off Hillary’s Campaign Plane!,,0.0
1100,Britain No Longer a Sovereign Democracy,Britain,0.0
1101,Russia Demands Explanation After US Hacks Entire Russian Infrastructure,Russia,0.0
1102,"EVIL HILLARY SUPPORTERS Yell ""F*ck Trump""…Burn Truck Of Daddy Fishing With 2 Yr Son Over Of Trump Bumper-Stickers [VIDEO] » 100percentfedUp.com",,-1.0
1103,Lawsuits Against Monsanto’s Roundup®,,0.0
1104,Freddy Krueger Escapes Shooting – Injures Five At Halloween Party,,0.0
1105,Report: It Still Nowhere Near Okay To Act Like Donald Trump - The Onion - America's Finest News Source,,0.3
1106,"Germany: Children in one school required to chant ‘Allahu Akbar’; in another, Christian events eliminated",,0.0
1107,Dozens Of Syrian Children Dead After Receiving Measles Vaccinations,,-0.2
1108,Devastating Wiki Leaks Show Scope Of Clinton Cover-Up [Video],,-1.0
1109,Defense Secretary: US Talking to Turkey About Future Role in Raqqa,Turkey;Raqqa,0.0
1110,Shiny Syrian Or White Rubble? This Viral Photo Is Dividing The Internet,,0.0
1111,"Project Veritas 4: Robert Creamer's Illegal $20,000 Foreign Wire Transfer Caught On Tape",,-0.3125
1112,"Just When You Thought It Was Safe To Swim, Scientists Discovered A Two-Headed Shark",,0.5
1113,Politicians Will Feel the Heat From Rising Temperatures,,0.0
1114,Voters Repudiate Clinton,,0.0
1115,30th Infantry Division: “Work Horse of the Western Front” ~ 1951 US Army; The Big Picture TV-211,,0.0
1116,"The FBI, the DHS’s Customs and Border Protection, the Secret Service, and the Israelis are in cahoots",,-0.4
1117,Comment on How Reiki Actually Works (The Science Part) by Energy Healing-Reiki,,0.0
1118,Mobilizing in Guatemala,Guatemala,0.0
1119,"Kenyan refugee kills co-worker, self",,0.0
1120,Say What?! FBI Never Destroyed Laptops of Clinton Aides – AGENTS REFUSED TO DO IT,,0.0
1121,Swiss volunteer firefighters: It’s ok to be a bit tipsy when reporting for duty,,0.5
1122,Is the Fed Fix in for the election?,,0.0
1123,Hillary and Trump Could Both Be Criminally Charged After The Election,,-0.4
1124,"Bishop Williamson on Putin, Putin’s Meeting with Pope Francis, and the Fr. Gruner-Russian Meeting",,0.0
1125,Hillary Clinton accused of stealing furniture from the State Department,,0.0
1126,"Artist's Impression Of ""The Clinton Machine"" - Russia News Now",,0.0
1127,"Political Party of Anarchists, Libertarians, Hackers, and Computer Geeks to Take Power in Iceland",Iceland,0.0
1128,AIDS “Patient Zero” Not the Source of the Outbreak,,0.0
1129,"Hillary visits voters early polling stations, thus BREAKING THE LAW on camera – yet again nothing happens to her",,0.1
1130,VA fails to properly examine thousands of veterans,,-0.25
1131,“Organic” Food From China Found To Be Highly Contaminated,,0.16
1132,"Nintendo Cuts Full-Year Sales, Operating Profit Forecasts",,0.0
1133,AT&T sold access to customer data to law enforcement – report,,0.0
1134,Being an utter cock no barrier to success,,0.15
1135,Must Read of the Day – Dennis Kucinich’s Extraordinary Warning on D.C.’s Think Tank Warmongers,D.C.,0.3333333333333333
1136,"This Election is Not About Trump, Its about a Giant Middle Finger to Washington DC.",Washington DC,0.0
1137,One Veteran’s War on Islamophobia,,0.0
1138,Morning Joe Destroys Corrupt Clinton Foundation (Laughable) “Total Corruption”,,-0.3333333333333333
1139,Johnson & Johnson Lose Third Multimillion Dollar Case Over Baby Talc,,0.0
1140,Can the Oligarchy Still Steal the Presidential Election?,,0.0
1141,Dentist Waiting Room Contains Disproportionate Number Of Boating Magazines,,0.0
1142,A very accurate pisstake of craft beer culture,,0.5200000000000001
1143,How Putin Derailed the West   : Information,,0.0
1144,VIDEO : Hillary Worshipper Rachel Maddow IN TEARS Over Reopened FBI Investigation – TruthFeed,,0.0
1145,Will Carlos Danger Cut a Deal? - Russia News Now,,0.0
1146,Three local military veterans to receive recognition,,-0.05
1147,Pope Francis Commemorates 500th Anniversary Of Protestant Reformation,,0.0
1148,US Claims Four Arms Ships From Iran to Yemen Caught in Past 18 Months,US;Iran;Yemen,-0.25
1149,WHO Cancer Agency Under Fire for withholding ‘carcinogenic glyphosate’ Documents,,0.0
1150,"Donald Trump to leave America for a younger, sexier country",America,0.0
1151,Markets collapse as Donald Trump is projected to win,,0.8
1152,"Walling them out, or walling us in?",,0.0
1153,Is your promising internet career over now Vine is dead? Write for NewsBiscuit to cheer yourself up,,0.0
1154,Venezuelan Police Officer Fatally Shot in Anti-Government Protests,,0.0
1155,Clinton Staff Readies EMP Launch To Disable All Nation’s Electronic Devices - The Onion - America's Finest News Source,,0.0
1156,"Team Clinton: Let’s Talk About Russia, Not the WikiLeaks Emails",Russia,0.0
1157,Deep Fried Offshore,,0.0
1158,TOP DOCTORS: CHEMOTHERAPY ONE OF DOZENS OF PROCEDURES SHOWN TO ‘GIVE NO BENEFIT’,,0.5
1159,Are We on the Eve of Total Life Extinction?,,0.0
1160,“Ignorant scum who disagree with me should be more tolerant” complains voter,,0.1
1161,US Engineers Prepare Bionic Device to Generate Electricity by Walking,US,0.0
1162,Hillary Clinton has a deep commitment.,,0.0
1163,Not Guilty: The Power of Nullification to Counteract Government Tyranny,,0.25
1164,Must Read of the Day – The Clinton Presidency Is Going to Be a Miserable Slog,,-1.0
1165,Iraqi Army: US Hindering Advance on Mosul,US;Mosul,0.0
1166,Hillary Clinton Appears Disoriented And Confused At New York Airport Day Before Presidential Election,,-0.13181818181818183
1167,"James Bond wouldn’t make the grade in modern MI6, says Britain’s top spy",modern MI6;Britain,0.35
1168,Comment on Shocking video shows Europe’s “refugee crisis” is a Muslim invasion by Refugees Invasion of Europe | Justice4Poland,,-1.0
1169,Simon Parkes Updates: Swiss Earthquakes and DOS attacks,,0.0
1170,The Modern History of ‘Rigged’ US Elections,,0.2
1171,Currency Crisis: Alasdair MacLeod On The Vexed Question of the Dollar,,0.0
1172,Democrats & Republicans Just Joined Forces To Condemn Comey’s Partisan Smears,,0.0
1173,NYPD Source: Weiner Laptop Has Enough Evidence “to Put Hillary … Away for Life”,,0.0
1174,Is It Safe To Use Expired Prescription Drugs?,,0.5
1175,Scientists Find A Plant That Could Treat Diabetes And Kill Cancer Cells,,0.0
1176,TREASON: This Election Fraud Goes All the Way TO THE TOP! — Bill Holter,,0.625
1177,Arizona: “Poster Child” for ObamaCare’s Failures,Arizona,0.0
1178,Trump's New Ad Portraying 'Every Mother's Worse Nightmare' is Nothing Short of Chilling,,-0.19090909090909092
1179,How WiFi & Other EMFs Cause Biological Harm,,-0.125
1180,One Photo Sums Up How Differently America Treats People Of Color And The White Bundy Militiamen,,0.0
1181,"About Time! CNN Fires Donna Brazile for Rigging Debates, Giving Hillary Questions in Advance",,0.0
1182,"Assad Says The ""Boy In The Ambulance"" Is Fake - This Proves It",,-0.1
1183,Erdogan Checks in with Obama Before Bombing Syria,,0.0
1184,Juror 4: Oregon standoff prosecutors failed to prove ‘intent’ to impede federal workers,Oregon,-0.5
1185,Boaty McBoatface II? P&O bravely asks the public to name its new ferry,,0.31212121212121213
1186,Hillary has built the biggest big-money operation ever,,0.0
